0
0
0
0
0
0
0
0
25
69
107
135
155
121
69
23
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
58
128
294
417
179
329
187
100
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
11
150
476
431
498
381
277
124
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
124
190
333
399
353
347
168
9
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
23
70
117
156
168
151
93
32
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
9
112
384
486
674
493
384
219
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
19
54
47
96
91
495
336
200
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
11
32
50
59
59
463
276
145
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
63
175
261
489
486
594
404
248
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
198
364
456
665
687
488
314
131
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
208
390
521
796
781
493
351
195
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
28
48
95
254
272
263
185
76
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
36
94
157
182
194
169
103
43
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
83
197
349
454
493
389
217
83
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
73
211
277
296
214
226
192
41
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
23
58
93
107
104
86
60
25
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
108
228
410
574
595
453
277
126
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
87
216
358
511
549
401
231
94
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
110
219
399
519
499
370
232
98
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
81
214
361
449
419
307
204
82
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
71
128
150
115
115
317
247
217
9
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
40
113
161
169
186
175
116
62
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
40
117
175
185
176
151
129
68
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
170
268
450
614
564
458
286
119
3
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
99
231
350
409
438
372
243
114
3
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
91
225
346
405
405
373
251
115
3
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
99
246
473
690
759
51
176
49
3
0
0
0
0
0
0
0
0
0
0
0
0
0
0
3
103
243
374
434
431
345
209
126
3
0
0
0
0
0
0
0
0
0
0
0
0
0
0
5
86
112
186
586
328
409
261
139
3
0
0
0
0
0
0
0
0
0
0
0
0
0
0
3
120
258
413
455
608
478
297
133
3
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
111
255
447
555
567
471
289
144
9
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
19
65
148
74
867
742
542
383
72
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
241
312
720
676
766
549
294
69
7
0
0
0
0
0
0
0
0
0
0
0
0
0
0
11
216
289
494
728
789
754
362
303
39
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
81
176
270
339
349
311
232
121
11
0
0
0
0
0
0
0
0
0
0
0
0
0
0
7
257
308
579
844
829
604
331
162
7
0
0
0
0
0
0
0
0
0
0
0
0
0
0
5
112
233
410
592
867
530
398
349
100
0
0
0
0
0
0
0
0
0
0
0
0
0
0
7
140
306
501
512
906
793
521
365
47
0
0
0
0
0
0
0
0
0
0
0
0
0
0
3
30
72
132
149
68
636
397
273
32
0
0
0
0
0
0
0
0
0
0
0
0
0
0
13
256
346
740
1026
987
752
509
284
34
0
0
0
0
0
0
0
0
0
0
0
0
0
0
17
266
367
636
978
1002
836
510
362
115
0
0
0
0
0
0
0
0
0
0
0
0
0
0
13
264
361
699
965
1100
708
468
271
97
0
0
0
0
0
0
0
0
0
0
0
0
0
0
5
97
273
650
922
1056
798
426
214
56
0
0
0
0
0
0
0
0
0
0
0
0
0
0
5
38
72
98
119
124
109
86
49
15
0
0
0
0
0
0
0
0
0
0
0
0
0
0
5
63
122
166
181
206
201
151
86
27
0
0
0
0
0
0
0
0
0
0
0
0
0
0
7
61
206
332
366
344
323
